invoice_amount,days_until_due,previous_avg_delay,previous_late_payments,customer_invoice_count,customer_tenure_months,is_disputed,delay_days,source,is_delayed,risk_category
41219.52,15,0.9435483870967742,104,248,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
16301.69,15,1.3306451612903225,500,1612,24.0,0,6.0,B2B_Invoices_DS1,1,MEDIUM
9758.68,32,-9.0,3,28,24.0,0,-12.0,B2B_Invoices_DS1,0,LOW
22704.0,35,7.002252252252252,319,444,24.0,0,22.0,B2B_Invoices_DS1,1,HIGH
63846.03,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
83441.84,15,0.9642857142857143,226,560,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
194.16,15,-1.9603729603729603,195,429,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
107065.2,20,0.9402985074626866,37,67,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
20673.09,15,-0.5,0,2,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
10980.85,45,2.375,4,8,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
8135.44,10,-4.709677419354839,46,279,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
3689.0,1,42.17158671586716,500,542,24.0,0,31.0,B2B_Invoices_DS1,1,CRITICAL
18292.24,15,-0.32979591836734695,420,1225,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
27545.86,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
28272.76,23,-4.766666666666667,5,30,24.0,0,-8.0,B2B_Invoices_DS1,0,LOW
853.31,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
68606.85,15,-2.483271375464684,98,269,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
28901.18,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
5156.94,10,3.3125,78,96,24.0,0,7.0,B2B_Invoices_DS1,1,MEDIUM
19971.96,15,2.319623971797885,500,851,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
17089.8,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
18037.89,15,0.3434343434343434,28,99,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
15176.53,15,-2.483271375464684,98,269,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
42952.2,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
14386.42,15,-2.3662456946039034,500,9581,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
64809.98,60,14.833333333333334,6,6,24.0,0,16.0,B2B_Invoices_DS1,1,HIGH
1544.04,15,-1.9603729603729603,195,429,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
6686.98,23,-4.347972972972973,50,296,24.0,0,-7.0,B2B_Invoices_DS1,0,LOW
103559.6,20,1.8620689655172413,19,29,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
49664.27,15,-0.32979591836734695,420,1225,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
70803.36,15,-0.8461538461538461,12,52,24.0,0,18.0,B2B_Invoices_DS1,1,HIGH
1414.68,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
17446.94,15,-1.0769230769230769,4,26,24.0,0,-6.0,B2B_Invoices_DS1,0,LOW
48206.63,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
2594.25,7,-4.419354838709677,68,372,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
285167.16,10,0.36486486486486486,47,148,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
52711.71,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
18262.2,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
26408.74,1,42.17158671586716,500,542,24.0,0,35.0,B2B_Invoices_DS1,1,CRITICAL
2576.47,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
141024.9,15,1.49009900990099,259,404,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
99197.7,15,1.3738601823708207,208,329,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
12965.4,35,7.002252252252252,319,444,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
8041.59,15,-0.5316582914572864,224,995,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
19701.72,15,2.319623971797885,500,851,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
4567.04,10,-4.352760736196319,63,326,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
42649.36,15,-4.989510489510489,57,286,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
6501.98,23,-4.347972972972973,50,296,24.0,0,-7.0,B2B_Invoices_DS1,0,LOW
35515.82,15,1.4121405750798721,225,313,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
56394.54,10,9.598152424942263,433,433,24.0,0,8.0,B2B_Invoices_DS1,1,MEDIUM
59912.28,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
8755.35,15,-0.17582417582417584,29,91,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
12026.91,15,-0.32979591836734695,420,1225,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
7934.3,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
5047.22,15,-0.32979591836734695,420,1225,24.0,0,8.0,B2B_Invoices_DS1,1,MEDIUM
6466.27,15,-2.3662456946039034,500,9581,24.0,0,8.0,B2B_Invoices_DS1,1,MEDIUM
44760.21,15,2.319623971797885,500,851,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
110534.0,10,1.3590361445783132,209,415,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
63275.37,15,1.569023569023569,185,297,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
77645.99,15,-0.5316582914572864,224,995,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
15391.47,15,-0.32979591836734695,420,1225,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
56772.25,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
977.58,65,-6.55,27,40,24.0,0,38.0,B2B_Invoices_DS1,1,CRITICAL
175463.69,15,0.8448275862068966,27,58,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
88017.03,15,1.5974025974025974,60,154,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
6956.1,15,3.4,17,25,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
57297.24,15,-0.06060606060606061,7,33,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
426.66,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
2442.88,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
63677.06,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
19695.43,15,-2.3662456946039034,500,9581,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
1620.29,65,0.3434343434343434,28,99,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
23522.92,15,0.9142857142857143,34,70,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
11551.68,35,6.363636363636363,82,121,24.0,0,7.0,B2B_Invoices_DS1,1,MEDIUM
3443.5,10,1.6666666666666667,2,3,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
1100.82,10,4.205882352941177,131,170,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
14722.65,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
550.41,20,0.6153846153846154,41,143,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
15088.0,30,4.3,8,10,24.0,0,7.0,B2B_Invoices_DS1,1,MEDIUM
49299.42,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
12785.93,15,0.6153846153846154,41,143,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
735.8,15,0.4744744744744745,151,333,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
1130.06,15,1.3306451612903225,500,1612,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
138550.4,15,0.6209677419354839,46,124,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
556.98,15,-1.9603729603729603,195,429,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
20930.88,15,-0.32979591836734695,420,1225,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
16163.49,7,-4.709677419354839,46,279,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
52746.49,15,-2.3662456946039034,500,9581,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
586.53,15,1.465648854961832,90,131,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
90426.31,10,1.3590361445783132,209,415,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
21354.86,15,0.9772727272727273,500,1144,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
2431.06,23,-4.709677419354839,46,279,24.0,0,-8.0,B2B_Invoices_DS1,0,LOW
315.7,15,1.4121405750798721,225,313,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
39027.16,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
99066.43,10,5.8652173913043475,227,230,24.0,0,15.0,B2B_Invoices_DS1,1,MEDIUM
638.03,15,1.3306451612903225,500,1612,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
1897.5,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
5942.87,32,1.368421052631579,126,171,24.0,0,-11.0,B2B_Invoices_DS1,0,LOW
135614.75,15,0.3392857142857143,22,56,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
88218.13,15,1.569023569023569,185,297,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
142.22,15,-2.3662456946039034,500,9581,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
31696.24,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
32837.47,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
20703.76,15,0.0,1,5,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
116307.18,15,-4.989510489510489,57,286,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
17631.64,15,-2.3662456946039034,500,9581,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
405.48,23,-4.419354838709677,68,372,24.0,0,-9.0,B2B_Invoices_DS1,0,LOW
46023.95,15,1.569023569023569,185,297,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
14545.64,15,2.5,5,6,24.0,0,6.0,B2B_Invoices_DS1,1,MEDIUM
433.09,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
441.88,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
56314.75,15,0.904,46,125,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
10604.67,15,2.022222222222222,34,45,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
13538.39,15,-0.17582417582417584,29,91,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
827.55,10,4.205882352941177,131,170,24.0,0,8.0,B2B_Invoices_DS1,1,MEDIUM
144800.11,15,0.44565217391304346,22,92,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
15100.0,15,-0.17582417582417584,29,91,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
18953.03,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
10352.98,15,1.4864864864864864,11,37,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
19661.32,15,-0.868421052631579,28,38,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
9965.76,15,0.5604395604395604,28,91,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
8682.87,10,2.2,3,5,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
3224.8,15,1.2203389830508475,49,59,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
21715.2,15,0.7954545454545454,65,88,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
61227.28,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
56561.33,15,0.5555555555555556,35,99,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
29950.98,15,0.9772727272727273,500,1144,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
14133.34,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
96428.93,15,-0.2857142857142857,2,7,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
123437.52,10,1.3590361445783132,209,415,24.0,0,-6.0,B2B_Invoices_DS1,0,LOW
1094.4,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
171.22,15,1.3306451612903225,500,1612,24.0,0,4.0,B2B_Invoices_DS1,1,LOW
16237.11,15,-0.5316582914572864,224,995,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
29954.6,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
2663.98,32,2.0065359477124183,113,153,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
12733.88,23,-4.163522012578617,67,318,24.0,0,-8.0,B2B_Invoices_DS1,0,LOW
40696.17,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
43208.92,10,0.7948717948717948,26,39,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
17390.06,35,7.002252252252252,319,444,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
92289.02,15,0.9642857142857143,226,560,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
2594.42,15,0.5,16,56,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
32971.98,7,-4.476439790575916,36,191,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
68352.97,15,0.5340909090909091,25,88,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
13188.91,10,6.204225352112676,278,284,24.0,0,6.0,B2B_Invoices_DS1,1,MEDIUM
4528.98,15,-2.3662456946039034,500,9581,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
100.0,10,-4.347972972972973,50,296,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
111.37,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
65648.28,10,5.8652173913043475,227,230,24.0,0,4.0,B2B_Invoices_DS1,1,LOW
97654.26,15,-0.4074074074074074,4,54,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
360.32,15,1.3306451612903225,500,1612,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
48351.08,15,-2.483271375464684,98,269,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
27973.78,15,1.8493150684931507,59,73,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
85268.29,15,4.456140350877193,34,57,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
1120.1,32,-15.0,0,3,24.0,0,-15.0,B2B_Invoices_DS1,0,LOW
21716.07,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
524.61,20,-6.369784172661871,74,695,24.0,0,-15.0,B2B_Invoices_DS1,0,LOW
78568.93,15,-6.55,27,40,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
13384.03,1,42.17158671586716,500,542,24.0,0,49.0,B2B_Invoices_DS1,1,CRITICAL
427.72,15,-2.3662456946039034,500,9581,24.0,0,57.0,B2B_Invoices_DS1,1,CRITICAL
10672.23,20,2.0065359477124183,113,153,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
150.11,15,1.3306451612903225,500,1612,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
31026.0,120,10.0,2,2,24.0,0,12.0,B2B_Invoices_DS1,1,MEDIUM
3460.77,23,-4.163522012578617,67,318,24.0,0,-8.0,B2B_Invoices_DS1,0,LOW
11258.48,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
20480.7,15,-2.3662456946039034,500,9581,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
4810.32,10,7.585714285714285,69,70,24.0,0,4.0,B2B_Invoices_DS1,1,LOW
26971.96,10,1.3590361445783132,209,415,24.0,0,52.0,B2B_Invoices_DS1,1,CRITICAL
18350.82,10,4.284507042253521,269,355,24.0,0,6.0,B2B_Invoices_DS1,1,MEDIUM
24576.66,15,0.9642857142857143,226,560,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
36849.81,15,1.8759124087591241,113,137,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
17911.92,15,0.45161290322580644,43,124,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
44031.49,10,0.5454545454545454,6,11,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
206.24,15,1.3306451612903225,500,1612,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
1898.59,15,-2.3662456946039034,500,9581,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
7257.04,15,-2.3662456946039034,500,9581,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
64669.3,15,0.5604395604395604,28,91,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
89711.6,15,1.7009472259810554,473,739,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
82889.67,15,1.49009900990099,259,404,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
34840.75,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
65040.35,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
1543.07,65,-0.5316582914572864,224,995,24.0,0,-15.0,B2B_Invoices_DS1,0,LOW
99543.82,15,0.8676470588235294,23,68,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
22135.63,15,4.625,6,8,24.0,0,6.0,B2B_Invoices_DS1,1,MEDIUM
24255.59,65,0.7954545454545454,65,88,24.0,0,-13.0,B2B_Invoices_DS1,0,LOW
12365.21,15,0.42168674698795183,10,83,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
20236.09,10,-4.419354838709677,68,372,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
37134.53,15,-0.32979591836734695,420,1225,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
98957.95,15,0.904,46,125,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
1956.74,15,1.7009472259810554,473,739,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
48314.21,35,-1.5,0,2,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
8340.06,23,-4.352760736196319,63,326,24.0,0,-10.0,B2B_Invoices_DS1,0,LOW
8719.58,45,-2.6923076923076925,6,13,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
48657.29,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
50593.32,15,-2.3662456946039034,500,9581,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
1117.0,30,-4.55,1,20,24.0,0,-6.0,B2B_Invoices_DS1,0,LOW
29402.44,15,0.3333333333333333,1,6,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
14793.45,7,-4.347972972972973,50,296,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
235083.55,15,1.4864864864864864,11,37,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
16644.79,15,-0.5316582914572864,224,995,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
39006.45,20,4.866666666666666,20,30,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
61271.85,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
19992.24,15,-0.32979591836734695,420,1225,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
8522.24,23,-4.709677419354839,46,279,24.0,0,-9.0,B2B_Invoices_DS1,0,LOW
79884.91,15,-4.989510489510489,57,286,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
19723.12,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
73062.36,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
206.23,15,1.3306451612903225,500,1612,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
1776.94,15,1.465648854961832,90,131,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
23046.31,10,9.598152424942263,433,433,24.0,0,7.0,B2B_Invoices_DS1,1,MEDIUM
4314.39,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
4070.43,30,-2.65,0,20,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
57042.47,15,0.7954545454545454,65,88,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
48050.13,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
55091.49,15,-2.3662456946039034,500,9581,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
3431.41,15,-0.5316582914572864,224,995,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
24630.53,7,-4.419354838709677,68,372,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
1896.16,90,1.633879781420765,113,183,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
162152.42,15,1.569023569023569,185,297,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
100.0,15,2.1528662420382165,178,314,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
35531.46,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
4271.46,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
15088.0,30,4.3,8,10,24.0,0,8.0,B2B_Invoices_DS1,1,MEDIUM
15577.53,15,1.5974025974025974,60,154,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
15804.96,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
357.76,15,1.3306451612903225,500,1612,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
3882.04,15,0.4744744744744745,151,333,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
65454.0,15,-1.6046511627906976,18,43,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
45302.3,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
776.08,15,1.3306451612903225,500,1612,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
105406.92,15,0.5670103092783505,28,97,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
33687.91,10,1.4,4,5,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
232280.52,10,1.3590361445783132,209,415,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
15199.36,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
1816.76,20,0.21875,24,128,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
27489.41,15,0.904,46,125,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
58096.6,15,0.8245614035087719,17,57,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
3576.04,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
28342.28,34,-6.369784172661871,74,695,24.0,0,-15.0,B2B_Invoices_DS1,0,LOW
236.77,15,1.3306451612903225,500,1612,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
152784.67,15,1.4121405750798721,225,313,24.0,0,13.0,B2B_Invoices_DS1,1,MEDIUM
18751.32,15,-0.17647058823529413,19,68,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
37836.28,20,1.7027027027027026,21,37,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
10462.6,23,-4.163522012578617,67,318,24.0,0,-8.0,B2B_Invoices_DS1,0,LOW
64869.28,15,-0.4845814977973568,85,227,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
2807.37,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
603.54,15,1.3306451612903225,500,1612,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
112786.77,15,1.3738601823708207,208,329,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
128.07,15,1.3306451612903225,500,1612,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
465.07,15,1.3306451612903225,500,1612,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
12743.77,7,-4.419354838709677,68,372,24.0,0,4.0,B2B_Invoices_DS1,1,LOW
26482.23,15,-2.3662456946039034,500,9581,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
4177.74,15,0.7954545454545454,65,88,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
11768.32,15,-2.3662456946039034,500,9581,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
14188.96,10,0.0,6,16,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
1340.58,15,2.0065359477124183,113,153,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
37144.62,15,-2.3662456946039034,500,9581,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
104080.99,15,-1.5925925925925926,0,27,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
500.25,15,1.3306451612903225,500,1612,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
54328.56,15,-2.3662456946039034,500,9581,24.0,0,-4.0,B2B_Invoices_DS1,0,LOW
56190.79,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
133996.09,15,-0.32979591836734695,420,1225,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
47646.99,10,4.284507042253521,269,355,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
83764.37,35,4.804878048780488,33,41,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
5337.45,15,1.7009472259810554,473,739,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
28116.71,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
699.38,15,-0.5316582914572864,224,995,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
2655.9,15,2.0065359477124183,113,153,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
39055.88,10,-4.709677419354839,46,279,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
552.95,15,-2.3662456946039034,500,9581,24.0,0,-5.0,B2B_Invoices_DS1,0,LOW
8162.2,15,3.1333333333333333,11,15,24.0,0,8.0,B2B_Invoices_DS1,1,MEDIUM
5231.65,15,3.4,17,25,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
111924.75,15,1.49009900990099,259,404,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
491.6,15,1.3306451612903225,500,1612,24.0,0,0.0,B2B_Invoices_DS1,0,LOW
100.0,75,0.9435483870967742,104,248,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
63968.48,15,0.6470588235294118,30,68,24.0,0,1.0,B2B_Invoices_DS1,1,LOW
3706.56,15,-2.3662456946039034,500,9581,24.0,0,-3.0,B2B_Invoices_DS1,0,LOW
2097.3,15,2.8125,12,16,24.0,0,3.0,B2B_Invoices_DS1,1,LOW
32378.44,15,-0.5316582914572864,224,995,24.0,0,-2.0,B2B_Invoices_DS1,0,LOW
7392.38,10,-4.476439790575916,36,191,24.0,0,-1.0,B2B_Invoices_DS1,0,LOW
4228.0,10,4.205882352941177,131,170,24.0,0,2.0,B2B_Invoices_DS1,1,LOW
